Date,Store_ID,Product_ID,Category,Units_Sold,Unit_Price,Revenue,Stock_On_Hand,Promotion_Flag
2023-01-10,S001,P012,Snacks,15,50.51,757.65,251,0
2023-01-10,S002,P008,Snacks,6,25.49,152.94,288,1
2023-01-10,S002,P013,Dairy,9,51.22,460.98,276,0
2023-01-10,S002,P006,Snacks,11,43.59,479.49,76,0
2023-01-10,S002,P018,Beverages,12,57.32,687.84,108,0
2023-01-10,S002,P004,Beverages,6,50.42,302.52,102,1
2023-01-10,S002,P017,Snacks,16,79.51,1272.16,149,0
2023-01-10,S002,P010,Beverages,9,58.78,529.02,132,1
2023-01-10,S002,P014,Bakery,12,76.55,918.6,55,1
2023-01-10,S002,P002,Beverages,10,39.43,394.3,293,0
2023-01-10,S002,P003,Dairy,13,49.45,642.85,196,0
2023-01-10,S003,P012,Snacks,12,70.56,846.72,131,0
2023-01-10,S003,P018,Dairy,10,65.51,655.1,114,0
2023-01-10,S003,P016,Dairy,10,43.4,434.0,122,0
2023-01-10,S003,P020,Dairy,10,43.16,431.6,231,1
2023-01-10,S003,P002,Snacks,13,66.72,867.36,156,0
2023-01-10,S004,P001,Bakery,7,74.17,519.19,215,0
2023-01-10,S004,P007,Beverages,16,56.48,903.68,290,0
2023-01-10,S004,P014,Beverages,12,84.38,1012.56,132,0
2023-01-10,S004,P003,Beverages,9,32.94,296.46,110,0
2023-01-10,S004,P020,Bakery,7,80.77,565.39,159,0
2023-01-10,S004,P017,Snacks,8,38.67,309.36,110,0
2023-01-10,S004,P019,Dairy,13,56.94,740.22,54,0
2023-01-10,S004,P016,Beverages,8,47.31,378.48,176,0
2023-01-10,S004,P009,Beverages,10,74.97,749.7,165,0
2023-01-10,S004,P010,Dairy,9,87.67,789.03,278,0
2023-01-10,S005,P006,Dairy,9,29.76,267.84,205,0
2023-01-10,S005,P008,Dairy,10,48.6,486.0,68,0
2023-01-10,S005,P005,Bakery,12,55.01,660.12,292,0
2023-01-10,S005,P007,Beverages,11,20.39,224.29,226,0
2023-01-10,S005,P018,Beverages,8,72.29,578.32,120,0
2023-01-10,S005,P013,Snacks,15,55.7,835.5,102,0
2023-01-11,S001,P007,Beverages,10,83.85,838.5,218,1
2023-01-11,S001,P002,Dairy,11,35.28,388.08,243,0
2023-01-11,S001,P004,Snacks,10,76.88,768.8,128,0
2023-01-11,S001,P019,Beverages,11,43.7,480.7,109,0
2023-01-11,S001,P014,Snacks,9,85.81,772.29,186,0
2023-01-11,S002,P002,Bakery,7,77.5,542.5,194,0
2023-01-11,S002,P012,Dairy,11,90.02,990.22,278,0
2023-01-11,S002,P006,Snacks,6,74.48,446.88,103,0
2023-01-11,S002,P019,Bakery,8,29.34,234.72,143,1
2023-01-11,S002,P011,Snacks,10,16.93,169.3,51,0
2023-01-11,S002,P017,Dairy,13,81.66,1061.58,177,0
2023-01-11,S003,P016,Bakery,13,17.95,233.35,150,0
2023-01-11,S003,P008,Beverages,9,33.36,300.24,119,0
2023-01-11,S003,P009,Bakery,7,13.51,94.57,227,0
2023-01-11,S003,P017,Beverages,14,61.9,866.6,87,0
2023-01-11,S003,P011,Bakery,13,10.51,136.63,140,0
2023-01-11,S003,P002,Dairy,8,96.5,772.0,252,0
2023-01-11,S003,P018,Dairy,9,17.22,154.98,294,0
2023-01-11,S003,P007,Snacks,12,21.94,263.28,284,0
2023-01-11,S003,P004,Dairy,11,99.16,1090.76,176,0
2023-01-11,S003,P010,Snacks,12,30.6,367.2,260,1
2023-01-11,S003,P005,Dairy,16,57.49,919.84,108,0
2023-01-11,S003,P012,Beverages,13,63.38,823.94,252,1
2023-01-11,S003,P020,Beverages,12,43.58,522.96,264,1
2023-01-11,S004,P012,Beverages,11,85.43,939.73,167,0
2023-01-11,S004,P003,Snacks,10,46.17,461.7,254,0
2023-01-11,S004,P018,Beverages,8,62.49,499.92,249,0
2023-01-11,S004,P014,Dairy,3,48.1,144.3,207,1
2023-01-11,S004,P019,Bakery,12,87.67,1052.04,288,0
2023-01-11,S004,P005,Dairy,12,82.24,986.88,212,0
2023-01-11,S004,P013,Beverages,15,97.6,1464.0,57,1
2023-01-11,S004,P015,Beverages,4,16.03,64.12,168,0
2023-01-11,S004,P002,Beverages,5,16.39,81.95,157,0
2023-01-11,S005,P019,Bakery,9,15.63,140.67,150,0
2023-01-11,S005,P001,Bakery,6,87.82,526.92,176,0
2023-01-11,S005,P012,Snacks,10,60.71,607.1,145,0
2023-01-11,S005,P002,Bakery,11,22.97,252.67,148,0
2023-01-11,S005,P013,Bakery,10,51.36,513.6,272,0
2023-01-11,S005,P014,Dairy,10,61.69,616.9,164,1
2023-01-11,S005,P007,Beverages,14,58.42,817.88,216,0
2023-01-11,S005,P017,Bakery,15,27.56,413.4,131,0
2023-01-12,S001,P015,Beverages,11,68.03,748.33,181,1
2023-01-12,S001,P011,Bakery,9,22.71,204.39,215,1
2023-01-12,S001,P014,Beverages,8,26.46,211.68,275,1
2023-01-12,S001,P019,Bakery,11,43.71,480.81,148,1
2023-01-12,S001,P018,Bakery,5,86.06,430.3,118,0
2023-01-12,S001,P001,Beverages,10,63.0,630.0,181,0
2023-01-12,S001,P010,Dairy,11,43.89,482.79,130,0
2023-01-12,S001,P005,Beverages,10,36.46,364.6,121,1
2023-01-12,S001,P008,Beverages,11,79.53,874.83,238,0
2023-01-12,S001,P016,Snacks,13,73.37,953.81,62,0
2023-01-12,S001,P004,Beverages,12,70.7,848.4,143,0
2023-01-12,S001,P013,Dairy,11,70.3,773.3,229,0
2023-01-12,S001,P017,Dairy,6,35.06,210.36,106,0
2023-01-12,S002,P005,Snacks,9,21.29,191.61,66,0
2023-01-12,S002,P020,Snacks,12,93.62,1123.44,183,0
2023-01-12,S002,P007,Snacks,10,31.1,311.0,188,0
2023-01-12,S002,P013,Beverages,16,65.03,1040.48,196,0
2023-01-12,S002,P004,Bakery,14,34.97,489.58,92,0
2023-01-12,S002,P006,Beverages,12,99.11,1189.32,235,0
2023-01-12,S002,P017,Snacks,4,33.49,133.96,259,1
2023-01-12,S002,P010,Beverages,16,43.53,696.48,181,0
2023-01-12,S002,P008,Dairy,5,63.57,317.85,265,0
2023-01-12,S002,P016,Beverages,9,32.2,289.8,167,0
2023-01-12,S003,P012,Bakery,13,36.9,479.7,161,0
2023-01-12,S003,P016,Beverages,13,53.72,698.36,165,0
2023-01-12,S003,P007,Dairy,17,76.05,1292.85,74,0
2023-01-12,S003,P013,Beverages,9,14.07,126.63,157,0
2023-01-12,S003,P006,Bakery,11,88.57,974.27,153,0
2023-01-12,S003,P002,Dairy,9,94.84,853.56,249,1
2023-01-12,S003,P004,Beverages,13,16.81,218.53,86,0
2023-01-12,S003,P015,Beverages,11,90.61,996.71,51,0
2023-01-12,S003,P009,Bakery,11,48.12,529.32,143,0
2023-01-12,S003,P014,Dairy,13,22.99,298.87,80,0
2023-01-12,S003,P001,Bakery,10,99.05,990.5,178,0
2023-01-12,S003,P011,Dairy,12,90.63,1087.56,257,0
2023-01-12,S003,P018,Dairy,9,60.91,548.19,63,0
2023-01-12,S003,P017,Beverages,11,80.34,883.74,208,0
2023-01-12,S004,P003,Dairy,9,65.15,586.35,284,0
2023-01-12,S004,P014,Dairy,4,59.56,238.24,209,1
2023-01-12,S004,P007,Bakery,13,43.61,566.93,156,1
2023-01-12,S004,P008,Dairy,9,70.82,637.38,191,0
2023-01-12,S004,P013,Dairy,9,24.11,216.99,269,1
2023-01-12,S004,P001,Bakery,9,89.14,802.26,80,0
2023-01-12,S004,P012,Bakery,10,96.23,962.3,94,1
2023-01-12,S005,P020,Dairy,14,86.02,1204.28,287,0
2023-01-12,S005,P001,Beverages,15,85.98,1289.7,217,0
2023-01-12,S005,P018,Beverages,8,39.27,314.16,172,0
2023-01-12,S005,P014,Snacks,19,75.55,1435.45,182,1
2023-01-12,S005,P016,Bakery,9,33.93,305.37,283,0
2023-01-12,S005,P004,Bakery,7,48.79,341.53,282,0
2023-01-12,S005,P008,Snacks,11,37.65,414.15,264,0
2023-01-12,S005,P015,Bakery,6,49.8,298.8,123,1
2023-01-12,S005,P005,Beverages,12,82.45,989.4,74,0
2023-01-12,S005,P011,Bakery,8,31.15,249.2,134,1
2023-01-12,S005,P002,Beverages,8,35.19,281.52,51,1
2023-01-13,S001,P007,Dairy,10,77.63,776.3,240,0
2023-01-13,S001,P012,Snacks,7,46.94,328.58,92,1
2023-01-13,S001,P001,Beverages,8,17.88,143.04,139,0
2023-01-13,S001,P013,Bakery,8,39.88,319.04,120,0
2023-01-13,S001,P008,Bakery,10,59.75,597.5,254,0
2023-01-13,S001,P015,Bakery,8,59.27,474.16,74,0
2023-01-13,S001,P014,Bakery,9,25.42,228.78,231,0
2023-01-13,S001,P004,Beverages,8,32.19,257.52,167,0
2023-01-13,S001,P009,Snacks,8,20.99,167.92,292,0
2023-01-13,S001,P006,Snacks,6,19.5,117.0,54,0
2023-01-13,S001,P010,Snacks,10,13.14,131.4,93,0
2023-01-13,S001,P019,Snacks,9,20.56,185.04,283,0
2023-01-13,S001,P005,Bakery,13,67.41,876.33,144,0
2023-01-13,S001,P020,Snacks,9,65.69,591.21,265,0
2023-01-13,S002,P015,Dairy,14,70.88,992.32,162,1
2023-01-13,S002,P009,Beverages,12,48.62,583.44,215,0
2023-01-13,S002,P003,Bakery,7,31.0,217.0,126,0
2023-01-13,S002,P017,Snacks,7,21.79,152.53,71,0
2023-01-13,S002,P006,Snacks,8,93.6,748.8,217,0
2023-01-13,S002,P008,Snacks,7,66.82,467.74,114,0
2023-01-13,S002,P016,Bakery,6,69.74,418.44,127,0
2023-01-13,S002,P014,Dairy,15,60.75,911.25,73,0
2023-01-13,S002,P005,Snacks,5,40.69,203.45,177,1
2023-01-13,S002,P018,Snacks,6,36.4,218.4,255,0
2023-01-13,S002,P013,Beverages,12,95.13,1141.56,244,0
2023-01-13,S003,P005,Bakery,11,36.89,405.79,92,0
2023-01-13,S003,P003,Dairy,8,23.34,186.72,239,0
2023-01-13,S003,P010,Bakery,15,83.1,1246.5,144,0
2023-01-13,S003,P019,Beverages,9,22.42,201.78,145,0
2023-01-13,S003,P002,Dairy,5,90.22,451.1,244,1
2023-01-13,S003,P020,Snacks,10,54.01,540.1,133,0
2023-01-13,S003,P016,Beverages,12,76.47,917.64,246,0
2023-01-13,S003,P009,Bakery,11,82.37,906.07,292,0
2023-01-13,S003,P013,Snacks,5,70.63,353.15,234,0
2023-01-13,S004,P002,Snacks,3,93.93,281.79,147,0
2023-01-13,S004,P001,Bakery,9,68.77,618.93,269,1
2023-01-13,S004,P005,Bakery,10,90.43,904.3,56,0
2023-01-13,S004,P006,Beverages,13,94.74,1231.62,214,0
2023-01-13,S004,P020,Bakery,14,96.99,1357.86,53,0
2023-01-13,S004,P018,Beverages,12,43.3,519.6,282,0
2023-01-13,S004,P012,Dairy,8,41.11,328.88,202,0
2023-01-13,S004,P016,Dairy,4,15.5,62.0,141,1
2023-01-13,S005,P012,Snacks,10,62.36,623.6,279,1
2023-01-13,S005,P003,Beverages,6,24.64,147.84,194,0
2023-01-13,S005,P018,Snacks,4,63.57,254.28,250,0
2023-01-13,S005,P009,Bakery,8,58.63,469.04,172,0
2023-01-13,S005,P008,Bakery,15,36.67,550.05,65,0
2023-01-13,S005,P019,Dairy,9,17.26,155.34,97,0
2023-01-13,S005,P002,Bakery,11,17.22,189.42,252,0
2023-01-13,S005,P001,Bakery,13,34.94,454.22,248,0
2023-01-14,S001,P007,Dairy,8,11.16,89.28,78,0
2023-01-14,S001,P020,Snacks,8,12.17,97.36,221,0
2023-01-14,S001,P014,Dairy,7,77.69,543.83,235,0
2023-01-14,S001,P004,Dairy,7,27.95,195.65,245,0
2023-01-14,S001,P010,Beverages,4,94.18,376.72,219,0
2023-01-14,S001,P015,Beverages,14,47.36,663.04,228,0
2023-01-14,S001,P001,Beverages,8,58.87,470.96,171,0
2023-01-14,S001,P011,Beverages,12,63.82,765.84,189,0
2023-01-14,S001,P009,Beverages,8,52.7,421.6,228,0
2023-01-14,S001,P017,Beverages,10,99.51,995.1,58,0
2023-01-14,S001,P002,Beverages,15,50.61,759.15,59,1
2023-01-14,S001,P005,Snacks,9,94.32,848.88,138,0
2023-01-14,S001,P003,Snacks,6,72.17,433.02,246,1
2023-01-14,S001,P018,Snacks,16,35.73,571.68,108,0
2023-01-14,S002,P017,Bakery,12,52.76,633.12,112,0
2023-01-14,S002,P011,Beverages,8,80.42,643.36,84,0
2023-01-14,S002,P014,Snacks,7,46.87,328.09,168,0
2023-01-14,S002,P013,Bakery,13,75.78,985.14,141,0
2023-01-14,S002,P005,Beverages,14,72.28,1011.92,147,0
2023-01-14,S002,P007,Bakery,10,56.77,567.7,103,0
2023-01-14,S002,P006,Bakery,12,21.97,263.64,285,0
2023-01-14,S002,P010,Snacks,9,53.54,481.86,200,0
2023-01-14,S002,P003,Beverages,11,24.53,269.83,106,0
2023-01-14,S002,P002,Dairy,11,76.8,844.8,217,0
2023-01-14,S002,P018,Dairy,13,33.5,435.5,186,0
2023-01-14,S002,P020,Beverages,11,21.99,241.89,150,1
2023-01-14,S002,P001,Bakery,11,35.94,395.34,291,0
2023-01-14,S003,P012,Beverages,7,34.8,243.6,226,1
2023-01-14,S003,P019,Dairy,11,66.43,730.73,200,0
2023-01-14,S003,P017,Bakery,8,39.47,315.76,274,0
2023-01-14,S003,P004,Bakery,13,49.24,640.12,94,0
2023-01-14,S003,P009,Snacks,11,42.43,466.73,272,0
2023-01-14,S003,P015,Dairy,14,36.42,509.88,258,0
2023-01-14,S003,P010,Dairy,10,69.63,696.3,128,0
2023-01-14,S003,P016,Snacks,13,76.23,990.99,238,0
2023-01-14,S003,P001,Bakery,11,15.14,166.54,271,0
2023-01-14,S003,P018,Dairy,15,28.85,432.75,190,0
2023-01-14,S003,P005,Snacks,15,56.1,841.5,295,0
2023-01-14,S003,P007,Dairy,11,17.54,192.94,206,0
2023-01-14,S003,P003,Dairy,14,23.67,331.38,69,0
2023-01-14,S004,P014,Bakery,8,80.5,644.0,265,1
2023-01-14,S004,P001,Dairy,14,96.07,1344.98,56,0
2023-01-14,S004,P009,Beverages,4,19.81,79.24,121,0
2023-01-14,S004,P008,Bakery,8,87.15,697.2,83,0
2023-01-14,S004,P005,Snacks,12,55.05,660.6,201,0
2023-01-14,S005,P016,Dairy,6,76.78,460.68,105,0
2023-01-14,S005,P001,Dairy,14,14.83,207.62,76,1
2023-01-14,S005,P020,Bakery,14,25.15,352.1,124,0
2023-01-14,S005,P012,Beverages,7,56.0,392.0,176,0
2023-01-14,S005,P004,Bakery,12,85.5,1026.0,240,0
2023-01-14,S005,P009,Beverages,9,75.28,677.52,200,0
2023-01-14,S005,P015,Snacks,14,96.53,1351.42,64,1
2023-01-15,S001,P007,Snacks,10,20.97,209.7,202,0
2023-01-15,S001,P018,Bakery,9,50.61,455.49,138,0
2023-01-15,S001,P012,Beverages,10,83.59,835.9,278,1
2023-01-15,S001,P005,Snacks,12,34.92,419.04,296,0
2023-01-15,S001,P017,Beverages,8,33.36,266.88,241,0
2023-01-15,S001,P011,Beverages,11,87.59,963.49,115,0
2023-01-15,S001,P006,Bakery,10,84.0,840.0,206,0
2023-01-15,S001,P014,Snacks,14,30.87,432.18,50,0
2023-01-15,S001,P010,Bakery,7,76.96,538.72,210,0
2023-01-15,S001,P001,Beverages,5,77.52,387.6,265,0
2023-01-15,S001,P004,Beverages,5,76.52,382.6,220,0
2023-01-15,S002,P014,Bakery,14,58.12,813.68,58,0
2023-01-15,S002,P019,Bakery,17,11.64,197.88,69,1
2023-01-15,S002,P005,Snacks,6,26.64,159.84,263,0
2023-01-15,S002,P001,Dairy,7,49.48,346.36,252,1
2023-01-15,S002,P011,Beverages,12,85.6,1027.2,207,0
2023-01-15,S002,P009,Dairy,15,35.52,532.8,106,0
2023-01-15,S002,P006,Dairy,13,87.82,1141.66,247,0
2023-01-15,S002,P012,Dairy,10,22.51,225.1,172,1
2023-01-15,S002,P013,Bakery,7,85.28,596.96,241,1
2023-01-15,S002,P016,Beverages,11,89.06,979.66,286,0
2023-01-15,S002,P020,Snacks,9,73.08,657.72,227,0
2023-01-15,S002,P008,Beverages,9,20.64,185.76,107,0
2023-01-15,S002,P007,Snacks,7,95.57,668.99,254,1
2023-01-15,S002,P003,Bakery,10,55.73,557.3,87,0
2023-01-15,S003,P004,Bakery,16,84.23,1347.68,207,1
2023-01-15,S003,P008,Snacks,7,97.1,679.7,288,0
2023-01-15,S003,P014,Bakery,16,57.35,917.6,111,1
2023-01-15,S003,P005,Beverages,7,52.53,367.71,176,0
2023-01-15,S003,P006,Dairy,9,47.11,423.99,240,0
2023-01-15,S003,P016,Dairy,7,17.25,120.75,217,0
2023-01-15,S003,P012,Beverages,6,93.35,560.1,166,0
2023-01-15,S003,P011,Snacks,7,59.2,414.4,232,0
2023-01-15,S003,P017,Snacks,10,24.96,249.6,150,0
2023-01-15,S003,P010,Beverages,9,40.49,364.41,131,0
2023-01-15,S003,P018,Bakery,3,51.85,155.55,278,1
2023-01-15,S003,P013,Snacks,15,40.79,611.85,141,0
2023-01-15,S003,P007,Bakery,10,91.86,918.6,66,0
2023-01-15,S003,P019,Bakery,13,49.03,637.39,104,1
2023-01-15,S004,P010,Bakery,7,59.11,413.77,139,0
2023-01-15,S004,P015,Beverages,12,29.44,353.28,229,0
2023-01-15,S004,P018,Snacks,17,52.76,896.92,189,1
2023-01-15,S004,P003,Beverages,12,50.21,602.52,75,0
2023-01-15,S004,P005,Bakery,10,75.53,755.3,180,0
2023-01-15,S004,P016,Bakery,11,68.36,751.96,183,0
2023-01-15,S004,P012,Bakery,5,83.42,417.1,271,0
2023-01-15,S004,P002,Bakery,10,40.6,406.0,204,1
2023-01-15,S004,P009,Beverages,7,24.89,174.23,72,0
2023-01-15,S004,P011,Beverages,11,29.06,319.66,198,0
2023-01-15,S004,P001,Beverages,12,95.78,1149.36,63,0
2023-01-15,S004,P006,Snacks,10,14.75,147.5,171,0
2023-01-15,S005,P018,Snacks,7,53.85,376.95,234,0
2023-01-15,S005,P008,Beverages,9,22.27,200.43,277,0
2023-01-15,S005,P020,Bakery,9,87.04,783.36,291,0
2023-01-15,S005,P017,Beverages,6,90.41,542.46,136,0
2023-01-15,S005,P003,Beverages,14,86.7,1213.8,239,0
2023-01-15,S005,P011,Beverages,11,39.21,431.31,169,1
2023-01-15,S005,P014,Bakery,6,51.18,307.08,82,0
2023-01-16,S001,P008,Beverages,12,94.94,1139.28,51,0
2023-01-16,S001,P005,Beverages,9,87.47,787.23,295,0
2023-01-16,S001,P006,Snacks,8,43.01,344.08,187,0
2023-01-16,S001,P019,Beverages,14,73.08,1023.12,117,1
2023-01-16,S001,P001,Snacks,10,78.2,782.0,103,0
2023-01-16,S001,P002,Bakery,16,53.71,859.36,106,0
2023-01-16,S001,P007,Snacks,10,40.89,408.9,139,0
2023-01-16,S001,P003,Snacks,10,11.44,114.4,205,0
2023-01-16,S001,P013,Beverages,11,71.48,786.28,75,1
2023-01-16,S001,P018,Bakery,6,78.97,473.82,81,0
2023-01-16,S001,P015,Beverages,11,37.87,416.57,155,0
2023-01-16,S001,P004,Dairy,8,78.08,624.64,114,0
2023-01-16,S002,P003,Bakery,14,58.45,818.3,231,0
2023-01-16,S002,P010,Bakery,14,94.19,1318.66,126,0
2023-01-16,S002,P006,Beverages,12,94.44,1133.28,117,0
2023-01-16,S002,P019,Dairy,12,93.65,1123.8,123,0
2023-01-16,S002,P002,Dairy,12,44.85,538.2,100,0
2023-01-16,S002,P020,Snacks,9,49.11,441.99,110,1
2023-01-16,S002,P012,Dairy,17,39.36,669.12,154,0
2023-01-16,S002,P009,Beverages,11,76.81,844.91,219,1
2023-01-16,S002,P017,Bakery,8,25.12,200.96,267,0
2023-01-16,S002,P004,Dairy,14,63.8,893.2,87,0
2023-01-16,S002,P015,Bakery,12,55.42,665.04,179,1
2023-01-16,S002,P014,Bakery,12,43.14,517.68,217,0
2023-01-16,S002,P008,Dairy,12,81.8,981.6,192,0
2023-01-16,S002,P007,Bakery,10,97.0,970.0,263,0
2023-01-16,S003,P008,Dairy,8,21.62,172.96,149,0
2023-01-16,S003,P003,Dairy,10,24.96,249.6,117,0
2023-01-16,S003,P016,Snacks,10,90.2,902.0,187,0
2023-01-16,S003,P002,Dairy,5,35.36,176.8,134,0
2023-01-16,S003,P001,Beverages,6,64.53,387.18,215,0
2023-01-16,S003,P009,Dairy,13,78.57,1021.41,146,0
2023-01-16,S004,P003,Beverages,11,35.11,386.21,177,0
2023-01-16,S004,P002,Beverages,5,49.56,247.8,279,0
2023-01-16,S004,P019,Bakery,8,37.29,298.32,232,0
2023-01-16,S004,P016,Snacks,8,91.86,734.88,130,0
2023-01-16,S004,P015,Dairy,17,24.53,417.01,91,1
2023-01-16,S005,P016,Beverages,4,19.34,77.36,118,0
2023-01-16,S005,P008,Beverages,12,86.67,1040.04,252,0
2023-01-16,S005,P012,Beverages,15,31.57,473.55,205,0
2023-01-16,S005,P010,Beverages,10,40.42,404.2,197,0
2023-01-16,S005,P011,Beverages,12,22.92,275.04,145,0
2023-01-16,S005,P020,Bakery,10,17.16,171.6,269,1
2023-01-16,S005,P009,Dairy,14,50.51,707.14,272,0
2023-01-16,S005,P019,Dairy,9,33.62,302.58,186,1
2023-01-16,S005,P013,Snacks,6,59.53,357.18,191,0
2023-01-16,S005,P006,Bakery,14,90.01,1260.14,243,0
2023-01-16,S005,P014,Snacks,8,30.73,245.84,104,0
2023-01-16,S005,P018,Bakery,6,14.31,85.86,155,0
2023-01-16,S005,P007,Snacks,10,57.02,570.2,157,1
2023-01-17,S001,P001,Snacks,5,53.52,267.6,194,0
2023-01-17,S001,P004,Bakery,14,74.38,1041.32,101,0
2023-01-17,S001,P019,Beverages,12,55.82,669.84,70,0
2023-01-17,S001,P018,Bakery,14,50.0,700.0,150,0
2023-01-17,S001,P011,Snacks,9,48.9,440.1,254,1
2023-01-17,S001,P008,Snacks,7,67.21,470.47,51,0
2023-01-17,S001,P005,Bakery,7,87.96,615.72,71,0
2023-01-17,S001,P012,Dairy,14,19.4,271.6,286,0
2023-01-17,S002,P019,Dairy,7,37.92,265.44,90,0
2023-01-17,S002,P012,Bakery,8,51.76,414.08,248,0
2023-01-17,S002,P015,Beverages,14,19.56,273.84,119,0
2023-01-17,S002,P006,Bakery,13,67.95,883.35,142,0
2023-01-17,S002,P004,Beverages,11,57.58,633.38,280,1
2023-01-17,S002,P009,Snacks,5,36.34,181.7,187,0
2023-01-17,S002,P002,Dairy,6,23.1,138.6,205,0
2023-01-17,S002,P011,Beverages,10,68.46,684.6,230,0
2023-01-17,S002,P007,Bakery,11,20.12,221.32,204,0
2023-01-17,S002,P020,Dairy,6,44.66,267.96,264,1
2023-01-17,S002,P005,Beverages,8,40.69,325.52,53,0
2023-01-17,S002,P018,Bakery,8,12.22,97.76,235,0
2023-01-17,S003,P005,Dairy,7,15.78,110.46,241,1
2023-01-17,S003,P008,Beverages,9,93.57,842.13,59,0
2023-01-17,S003,P013,Bakery,10,97.53,975.3,226,1
2023-01-17,S003,P009,Beverages,9,69.6,626.4,279,0
2023-01-17,S003,P019,Snacks,8,69.0,552.0,50,0
2023-01-17,S004,P004,Snacks,13,14.39,187.07,107,0
2023-01-17,S004,P018,Snacks,8,18.22,145.76,203,0
2023-01-17,S004,P008,Snacks,7,26.58,186.06,135,1
2023-01-17,S004,P014,Beverages,14,14.41,201.74,215,0
2023-01-17,S004,P017,Beverages,8,63.67,509.36,265,1
2023-01-17,S004,P003,Beverages,12,62.27,747.24,264,0
2023-01-17,S004,P001,Snacks,7,21.35,149.45,95,0
2023-01-17,S005,P020,Bakery,8,48.88,391.04,166,0
2023-01-17,S005,P008,Snacks,7,79.71,557.97,265,0
2023-01-17,S005,P017,Bakery,7,32.8,229.6,256,0
2023-01-17,S005,P015,Beverages,8,54.41,435.28,117,0
2023-01-17,S005,P012,Dairy,6,98.55,591.3,90,0
2023-01-17,S005,P004,Dairy,14,33.31,466.34,98,1
2023-01-17,S005,P009,Beverages,17,65.23,1108.91,209,1
2023-01-17,S005,P007,Snacks,12,56.88,682.56,237,0
2023-01-17,S005,P011,Bakery,13,61.71,802.23,129,0
2023-01-17,S005,P014,Beverages,5,50.71,253.55,158,0
2023-01-17,S005,P002,Beverages,10,31.32,313.2,259,0
2023-01-17,S005,P005,Beverages,9,29.65,266.85,93,0
2023-01-17,S005,P016,Dairy,5,48.79,243.95,237,0
2023-01-18,S001,P018,Dairy,9,29.6,266.4,61,0
2023-01-18,S001,P012,Beverages,5,94.64,473.2,118,1
2023-01-18,S001,P006,Beverages,11,88.81,976.91,111,1
2023-01-18,S001,P008,Beverages,6,38.41,230.46,219,0
2023-01-18,S001,P016,Beverages,8,18.6,148.8,280,0
2023-01-18,S001,P013,Snacks,6,62.16,372.96,235,0
2023-01-18,S001,P009,Snacks,4,71.1,284.4,101,1
2023-01-18,S001,P019,Bakery,13,98.96,1286.48,94,1
2023-01-18,S001,P007,Bakery,12,29.19,350.28,78,1
2023-01-18,S001,P010,Beverages,7,45.95,321.65,52,0
2023-01-18,S001,P003,Beverages,6,11.67,70.02,295,0
2023-01-18,S001,P001,Bakery,12,31.93,383.16,126,1
2023-01-18,S001,P011,Snacks,4,98.54,394.16,176,0
2023-01-18,S002,P012,Snacks,9,18.42,165.78,95,0
2023-01-18,S002,P011,Beverages,7,76.24,533.68,173,0
2023-01-18,S002,P016,Snacks,9,22.95,206.55,264,1
2023-01-18,S002,P017,Bakery,11,56.62,622.82,219,0
2023-01-18,S002,P020,Bakery,12,75.9,910.8,160,1
2023-01-18,S002,P014,Dairy,11,31.3,344.3,269,0
2023-01-18,S002,P004,Beverages,9,88.03,792.27,210,0
2023-01-18,S002,P002,Beverages,10,66.41,664.1,193,0
2023-01-18,S002,P001,Beverages,10,60.93,609.3,162,1
2023-01-18,S003,P013,Dairy,6,18.92,113.52,190,0
2023-01-18,S003,P005,Snacks,13,24.81,322.53,179,1
2023-01-18,S003,P015,Snacks,12,56.55,678.6,283,1
2023-01-18,S003,P003,Snacks,9,74.34,669.06,259,1
2023-01-18,S003,P004,Bakery,8,97.56,780.48,141,0
2023-01-18,S003,P002,Snacks,5,12.22,61.1,257,1
2023-01-18,S004,P020,Bakery,6,81.11,486.66,74,0
2023-01-18,S004,P018,Beverages,11,43.19,475.09,136,0
2023-01-18,S004,P007,Beverages,9,53.55,481.95,222,0
2023-01-18,S004,P005,Dairy,7,86.51,605.57,186,1
2023-01-18,S004,P015,Beverages,3,58.38,175.14,210,0
2023-01-18,S004,P002,Snacks,3,11.26,33.78,154,0
2023-01-18,S004,P017,Snacks,10,16.5,165.0,291,0
2023-01-18,S005,P008,Beverages,7,87.98,615.86,265,0
2023-01-18,S005,P016,Bakery,13,36.72,477.36,283,1
2023-01-18,S005,P007,Snacks,15,17.12,256.8,221,0
2023-01-18,S005,P002,Snacks,12,34.67,416.04,257,0
2023-01-18,S005,P014,Bakery,13,47.61,618.93,246,0
2023-01-18,S005,P020,Bakery,9,50.79,457.11,294,0
2023-01-18,S005,P004,Beverages,4,52.71,210.84,284,1
2023-01-18,S005,P010,Snacks,10,81.72,817.2,233,0
2023-01-18,S005,P012,Dairy,8,59.88,479.04,122,0
2023-01-18,S005,P011,Beverages,15,57.5,862.5,202,0
2023-01-18,S005,P019,Snacks,13,80.06,1040.78,238,0
2023-01-18,S005,P015,Dairy,7,88.96,622.72,65,0
2023-01-18,S005,P013,Bakery,8,39.59,316.72,289,0
2023-01-19,S001,P016,Snacks,14,75.04,1050.56,265,0
2023-01-19,S001,P015,Beverages,6,54.37,326.22,235,0
2023-01-19,S001,P010,Beverages,11,38.94,428.34,165,0
